balcony,bath,bhk,price,site_location,total_sqft,area_type
3,2,2,90,Guruwar peth,1400,Super built-up  Area
3,2,2,90,Kharadi,1235,Super built-up  Area
3,2,2,90,Kondhwa Budruk,1100,Super built-up  Area
3,2,2,90,Kondhwa Khurd,1320,Built-up  Area
3,2,2,90,Market yard,1300,Built-up  Area
3,2,2,91.06,Katraj,1328,Super built-up  Area
3,2,2,93,Pirangut,1100,Super built-up  Area
3,2,2,94.5,Manik Bagh,1230,Super built-up  Area
3,2,2,95,Mangalwar peth,1300,Built-up  Area
3,2,2,100,Bhavani Peth,1304,Super built-up  Area
3,2,2,100,Chandan Nagar,1260,Built-up  Area
3,2,2,100,Erandwane,1438,Super built-up  Area
3,2,2,100,Gultekdi,1279,Super built-up  Area
3,2,2,100,Khadaki,1290,Super built-up  Area
3,2,2,100,Wadgaon Sheri,1233,Super built-up  Area
3,2,2,105,Shivaji Nagar,1170,Super built-up  Area
3,2,2,110,Karve Road,1415,Built-up  Area
3,2,2,110,Katraj,1335,Super built-up  Area
3,2,2,110,Kondhwa Khurd,1360,Super built-up  Area
3,2,2,110,Sahakar Nagar,1452.55,Super built-up  Area
3,2,2,110,Sinhagad Road,1300,Super built-up  Area
3,2,2,120,Gokhale Nagar,1255,Super built-up  Area
3,2,2,120,Prabhat Road,1260,Super built-up  Area
3,2,2,120,Sadashiv Peth,1200,Super built-up  Area
3,2,2,124,Parvati Darshan,1180,Super built-up  Area
3,2,2,125,Bopodi,1410,Super built-up  Area
3,2,2,125,Ganeshkhind,2400,Super built-up  Area
3,2,2,135,Budhwar Peth,1200,Plot  Area
3,2,2,148,Padmavati,1010,Super built-up  Area
3,2,2,160,Kondhwa Budruk,1550,Super built-up  Area
3,2,2,180,Uruli Devachi,1350,Super built-up  Area
3,2,2,300,Koregaon Park,8840,Super built-up  Area
3,2,3,32,Narayan Peth,1291,Super built-up  Area
3,2,3,38,Camp,1159,Super built-up  Area
3,2,3,38.4,Kondhwa,1200,Super built-up  Area
3,2,3,38.69,Model colony,1290,Super built-up  Area
3,2,3,39.73,Mangalwar peth,1135,Super built-up  Area
3,2,3,40.31,Balaji Nagar,1445,Super built-up  Area
3,2,3,40.32,Alandi Road,1260,Super built-up  Area
3,2,3,42,Mukund Nagar,1340,Built-up  Area
3,2,3,42.33,Lulla Nagar,1378,Super built-up  Area
3,2,3,43.79,Sinhagad Road,1460,Super built-up  Area
3,2,3,44,Manik Bagh,1150,Built-up  Area
3,2,3,44,Model colony,1250,Super built-up  Area
3,2,3,44.42,Baner,1410,Super built-up  Area
3,2,3,44.42,Swargate,1410,Super built-up  Area
3,2,3,45,Sasson Road,1400,Built-up  Area
3,2,3,45,Vishrant Wadi,1360,Super built-up  Area
3,2,3,45.15,Bopodi,1290,Super built-up  Area
3,2,3,45.19,Ambegaon Budruk,1130,Super built-up  Area
3,2,3,46.38,Hadapsar Industrial Estate,1364,Super built-up  Area
3,2,3,47,Katraj,1192,Super built-up  Area
3,2,3,47.24,Bhandarkar Road,1350,Super built-up  Area
3,2,3,47.25,Narayangaon,1500,Super built-up  Area
3,2,3,48,Padmavati,1350,Built-up  Area
3,2,3,48,Sadashiv Peth,1350,Built-up  Area
3,2,3,48.06,Khadaki,1375,Super built-up  Area
3,2,3,48.6,Market yard,1215,Super built-up  Area
3,2,3,49.34,Koregaon Park,1410,Super built-up  Area
3,2,3,50,Ambegaon Budruk,2400,Super built-up  Area
3,2,3,50,Ghorpade Peth,1364,Super built-up  Area
3,2,3,50,Kalyani Nagar,1310,Super built-up  Area
3,2,3,50,Mahatma Gandhi Road,1450,Super built-up  Area
3,2,3,50,Salunke Vihar,1250,Super built-up  Area
3,2,3,50,Vadgaon Budruk,1215,Super built-up  Area
3,2,3,50.06,Ganesh Peth,1410,Super built-up  Area
3,2,3,50.06,Model colony,1400,Built-up  Area
3,2,3,50.19,Wagholi,1255,Super built-up  Area
3,2,3,50.35,Lulla Nagar,1336,Super built-up  Area
3,2,3,50.75,Parvati Darshan,1269,Super built-up  Area
3,2,3,50.79,Wadgaon Sheri,1270,Super built-up  Area
3,2,3,51.1,Chandan Nagar,1460,Super built-up  Area
3,2,3,51.1,Dhankawadi,1290,Super built-up  Area
3,2,3,52,Warje,1550,Built-up  Area
3,2,3,52.17,Dhankawadi,1410,Super built-up  Area
3,2,3,52.17,Senapati Bapat Road,1410,Super built-up  Area
3,2,3,53,Aundh Road,1308,Super built-up  Area
3,2,3,53,Wanowrie,1410,Super built-up  Area
3,2,3,53.58,Bhavani Peth,1410,Super built-up  Area
3,2,3,53.6,Baner road,1340,Super built-up  Area
3,2,3,54,Khadaki,1500,Super built-up  Area
3,2,3,54.5,Nagar Road,1430,Super built-up  Area
3,2,3,54.99,Wanowrie,1410,Super built-up  Area
3,2,3,55,Deccan Gymkhana,1265,Super built-up  Area
3,2,3,55,Guruwar peth,1500,Super built-up  Area
3,2,3,55,Sahakar Nagar,1400,Super built-up  Area
3,2,3,55,Sasson Road,1280,Super built-up  Area
3,2,3,55,Viman Nagar,1500,Super built-up  Area
3,2,3,55,Wanowrie,1424,Super built-up  Area
3,2,3,55.25,Fergusson College Road,1270,Super built-up  Area
3,2,3,55.44,Padmavati,1320,Super built-up  Area
3,2,3,56,Lulla Nagar,1400,Super built-up  Area
3,2,3,56,Nana Peth,1430,Super built-up  Area
3,2,3,56,Sinhagad Road,1325,Super built-up  Area
3,2,3,56.12,Mundhawa,1290,Super built-up  Area
3,2,3,57,Nagar Road,1670,Super built-up  Area
3,2,3,58.25,Mangalwar peth,1355,Super built-up  Area
3,2,3,58.25,Mukund Nagar,1355,Super built-up  Area
3,2,3,58.27,Salunke Vihar,1355,Super built-up  Area
3,2,3,59,Bhandarkar Road,1510,Super built-up  Area
3,2,3,59,Nana Peth,1475,Super built-up  Area
3,2,3,60,Baner road,1455,Super built-up  Area
3,2,3,60,Hingne Khurd,1400,Super built-up  Area
3,2,3,60,Navi Peth,1320,Super built-up  Area
3,2,3,60,Pashan,1470,Built-up  Area
3,2,3,60,Vishrant Wadi,1488,Super built-up  Area
3,2,3,60.47,Vadgaon Budruk,1390,Super built-up  Area
3,2,3,61,Kharadi,1520,Super built-up  Area
3,2,3,61.2,Rasta Peth,1360,Super built-up  Area
3,2,3,62,Anandnagar,1440,Built-up  Area
3,2,3,62,Ghorpade Peth,1567,Super built-up  Area
3,2,3,62,Kondhwa,1409,Super built-up  Area
3,2,3,62,Warje,1435,Super built-up  Area
3,2,3,62.15,Dhayari Phata,1436,Super built-up  Area
3,2,3,62.55,Wanowrie,1390,Super built-up  Area
3,2,3,63,Bhavani Peth,1525,Super built-up  Area
3,2,3,63,Kalyani Nagar,1608,Super built-up  Area
3,2,3,63,Senapati Bapat Road,1350,Super built-up  Area
3,2,3,64,Dhayari Phata,1540,Super built-up  Area
3,2,3,64.31,Ganesh Peth,1340,Super built-up  Area
3,2,3,64.5,Koregaon Park,1391,Built-up  Area
3,2,3,65,Baner road,1275,Built-up  Area
3,2,3,65,Ganeshkhind,1410,Super built-up  Area
3,2,3,65,Narayan Peth,1440,Built-up  Area
3,2,3,65,Warje,1252,Built-up  Area
3,2,3,65,Yerawada,1209,Built-up  Area
3,2,3,66,Ganeshkhind,1356,Super built-up  Area
3,2,3,66,Pashan,1415,Super built-up  Area
3,2,3,66,Shukrawar Peth,1560,Super built-up  Area
3,2,3,67,Swargate,1400,Super built-up  Area
3,2,3,67,Swargate,1525,Super built-up  Area
3,2,3,68,Aundh,1440,Super built-up  Area
3,2,3,68,Pirangut,1350,Built-up  Area
3,2,3,68,Shukrawar Peth,1310,Super built-up  Area
3,2,3,69,Aundh Road,1300,Super built-up  Area
3,2,3,69,Karve Nagar,1515,Super built-up  Area
3,2,3,69,Padmavati,1300,Super built-up  Area
3,2,3,70,Baner,1537,Super built-up  Area
3,2,3,70,Hadapsar Industrial Estate,1427,Super built-up  Area
3,2,3,70,Jangali Maharaj Road,1550,Super built-up  Area
3,2,3,70,Kasba Peth,1550,Super built-up  Area
3,2,3,70,Law College Road,1500,Super built-up  Area
3,2,3,70,Narayangaon,1540,Built-up  Area
3,2,3,71,Katraj,1426,Super built-up  Area
3,2,3,72,Camp,1369,Super built-up  Area
3,2,3,72,Koregaon Park,1560,Super built-up  Area
3,2,3,72,Mahatma Gandhi Road,1524,Super built-up  Area
3,2,3,73,Anandnagar,1419,Built-up  Area
3,2,3,73,Vadgaon Budruk,1460,Built-up  Area
3,2,3,73.43,Baner road,1335,Super built-up  Area
3,2,3,73.95,Sinhagad Road,1664,Super built-up  Area
3,2,3,74.72,Mukund Nagar,1465,Super built-up  Area
3,2,3,75,Bund Garden Road,1360,Super built-up  Area
3,2,3,75,Dapodi,1625,Super built-up  Area
3,2,3,75,Manik Bagh,1600,Super built-up  Area
3,2,3,75,Raviwar Peth,1471,Super built-up  Area
3,2,3,75,Sasson Road,1595,Built-up  Area
3,2,3,75,Wadgaon Sheri,1776,Super built-up  Area
3,2,3,75,Yerawada,1355,Super built-up  Area
3,2,3,76,Salunke Vihar,1738,Super built-up  Area
3,2,3,76.3,Hingne Khurd,1100,Built-up  Area
3,2,3,78,Model colony,1500,Super built-up  Area
3,2,3,78,Padmavati,1496,Super built-up  Area
3,2,3,78,Tilak Road,1400,Super built-up  Area
3,2,3,79,Baner road,1395,Super built-up  Area
3,2,3,79,Nana Peth,1738,Super built-up  Area
3,2,3,80,Chandan Nagar,1520,Super built-up  Area
3,2,3,80,Deccan Gymkhana,1585,Super built-up  Area
3,2,3,80,Ganeshkhind,1550,Super built-up  Area
3,2,3,80,Wadgaon Sheri,1500,Super built-up  Area
3,2,3,80,Yerawada,1550,Super built-up  Area
3,2,3,81,Model colony,1520,Super built-up  Area
3,2,3,82,Bibvewadi,1500,Super built-up  Area
3,2,3,82,Dhankawadi,1489,Super built-up  Area
3,2,3,82,Senapati Bapat Road,1500,Super built-up  Area
3,2,3,85,Anandnagar,1350,Built-up  Area
3,2,3,85,Baner road,1654,Built-up  Area
3,2,3,85,Camp,1100,Built-up  Area
3,2,3,85,Fatima Nagar,1450,Super built-up  Area
3,2,3,85,Fergusson College Road,1605,Built-up  Area
3,2,3,85,Gultekdi,1733,Super built-up  Area
3,2,3,85,Karve Nagar,1542,Super built-up  Area
3,2,3,85,Koregaon Park,1375,Super built-up  Area
3,2,3,85,Rasta Peth,1590,Built-up  Area
3,2,3,85,Satara Road,1360,Super built-up  Area
3,2,3,85,Wanowrie,1590,Super built-up  Area
3,2,3,86,Nana Peth,1820,Super built-up  Area
3,2,3,87,Dhankawadi,1419,Super built-up  Area
3,2,3,88,Laxmi Road,1412,Super built-up  Area
3,2,3,88,Sadashiv Peth,1490,Super built-up  Area
3,2,3,89,Kondhwa,1530,Super built-up  Area
3,2,3,89.6,Bhandarkar Road,1450,Super built-up  Area
3,2,3,90,Erandwane,1493,Super built-up  Area
3,2,3,90,Gokhale Nagar,1475,Super built-up  Area
3,2,3,90,Viman Nagar,1588,Super built-up  Area
3,2,3,92,Bibvewadi,1680,Super built-up  Area
3,2,3,95,Hingne Khurd,1507,Super built-up  Area
3,2,3,95,Sinhagad Road,1737,Super built-up  Area
3,2,3,97,Khadki,1482,Super built-up  Area
3,2,3,99,Wakadewadi,2200,Built-up  Area
3,2,3,100,Balaji Nagar,1700,Built-up  Area
3,2,3,102,Sahakar Nagar,1470,Super built-up  Area
3,2,3,105,Aundh,1464,Super built-up  Area
3,2,3,110,Dhayari Phata,1510,Super built-up  Area
3,2,3,110,Nagar Road,1485,Super built-up  Area
3,2,3,110,Pirangut,1200,Super built-up  Area
3,2,3,113,Karve Road,1830,Super built-up  Area
3,2,3,114,Bhavani Peth,1925,Super built-up  Area
3,2,3,119,Viman Nagar,1610,Built-up  Area
3,2,3,122,Paud Road,1525,Super built-up  Area
3,2,3,125,Wanowrie,1665,Super built-up  Area
3,2,3,140,Kondhwa,1466,Super built-up  Area
3,2,3,150,Raviwar Peth,1615,Super built-up  Area
3,2,3,155,Gokhale Nagar,1835,Super built-up  Area
3,2,3,180,Shivaji Nagar,2400,Plot  Area
3,2,3,195,Khadaki,2400,Built-up  Area
3,2,3,235,Gultekdi,1875,Built-up  Area
3,2,3,235,Kasba Peth,1875,Super built-up  Area
3,2,3,305,Guruwar peth,2204,Super built-up  Area
3,2,4,188,Ghorpadi,3075,Super built-up  Area
3,3,2,23,Fatima Nagar,276,Plot  Area
3,3,2,52.5,Bund Garden Road,1150,Built-up  Area
3,3,2,56,Law College Road,1464,Super built-up  Area
3,3,2,59.5,Koregaon Park,753,Plot  Area
3,3,2,76,Pashan,1355,Super built-up  Area
3,3,2,88,Katraj,1495,Super built-up  Area
3,3,2,90,Sadashiv Peth,1465,Built-up  Area
3,3,2,130,Padmavati,1554,Super built-up  Area
3,3,2,132,Kalyani Nagar,1485,Super built-up  Area
3,3,3,38.36,Kothrud,1370,Super built-up  Area
3,3,3,39.5,Kondhwa Khurd,1250,Super built-up  Area
3,3,3,39.97,Kondhwa Khurd,1350,Built-up  Area
3,3,3,40,Bibvewadi,1250,Super built-up  Area
3,3,3,40,Market yard,1616,Super built-up  Area
3,3,3,40,Rasta Peth,1530,Super built-up  Area
3,3,3,40.5,Gokhale Nagar,1491,Built-up  Area
3,3,3,42,Kondhwa Khurd,1450,Built-up  Area
3,3,3,45.15,Baner road,1290,Super built-up  Area
3,3,3,46,Vadgaon Budruk,1150,Built-up  Area
3,3,3,46.56,Sahakar Nagar,1330,Super built-up  Area
3,3,3,46.74,Mahatma Gandhi Road,1612,Super built-up  Area
3,3,3,47.57,Kondhwa Khurd,1510,Super built-up  Area
3,3,3,47.57,Sasson Road,1510,Super built-up  Area
3,3,3,48,Tilak Road,1250,Super built-up  Area
3,3,3,48.9,Wanowrie,1250,Super built-up  Area
3,3,3,49,Viman Nagar,1590,Super built-up  Area
3,3,3,49.88,Katraj,1425,Super built-up  Area
3,3,3,50,Aundh,1250,Super built-up  Area
3,3,3,50,Dhole Patil Road,1502,Super built-up  Area
3,3,3,50,Hingne Khurd,1470,Built-up  Area
3,3,3,50,Kondhwa,1358,Super built-up  Area
3,3,3,50,Kondhwa,1695,Super built-up  Area
3,3,3,50,Vishrant Wadi,1690,Super built-up  Area
3,3,3,51,Kalyani Nagar,1450,Super built-up  Area
3,3,3,51.04,Yerawada,1500,Super built-up  Area
3,3,3,51.63,Mahatma Gandhi Road,1403,Super built-up  Area
3,3,3,51.63,Warje,1403,Super built-up  Area
3,3,3,51.77,Aundh,1531,Super built-up  Area
3,3,3,51.77,Kondhwa Khurd,1530,Super built-up  Area
3,3,3,51.77,Salunke Vihar,1529,Super built-up  Area
3,3,3,51.87,Dhankawadi,1530,Super built-up  Area
3,3,3,52,Baner road,1555,Super built-up  Area
3,3,3,52,Laxmi Road,1676,Super built-up  Area
3,3,3,52,Swargate,1221,Super built-up  Area
3,3,3,52.45,Prabhat Road,1550,Super built-up  Area
3,3,3,53,Pirangut,1230,Super built-up  Area
3,3,3,53,Vishrant Wadi,1435,Super built-up  Area
3,3,3,53.12,Hadapsar,1571,Super built-up  Area
3,3,3,53.56,Camp,1580,Super built-up  Area
3,3,3,53.56,Model colony,1580,Super built-up  Area
3,3,3,53.6,Vishrant Wadi,1450,Super built-up  Area
3,3,3,54,Laxmi Road,1230,Super built-up  Area
3,3,3,54.2,Wagholi,1452,Super built-up  Area
3,3,3,54.3,Law College Road,1450,Super built-up  Area
3,3,3,54.51,Wagholi,1608,Super built-up  Area
3,3,3,55,Bhandarkar Road,1575,Built-up  Area
3,3,3,55,Hadapsar,1360,Super built-up  Area
3,3,3,55,Kondhwa,1300,Super built-up  Area
3,3,3,55,Pirangut,1450,Super built-up  Area
3,3,3,55,Vadgaon Budruk,1252,Super built-up  Area
3,3,3,55.6,Ghorpade Peth,1452,Super built-up  Area
3,3,3,56,Bopodi,1450,Super built-up  Area
3,3,3,56,Deccan Gymkhana,1464,Super built-up  Area
3,3,3,56,Gultekdi,1220,Super built-up  Area
3,3,3,56,Tilak Road,1464,Super built-up  Area
3,3,3,56.5,Prabhat Road,1452,Super built-up  Area
3,3,3,57.2,Manik Bagh,1435,Super built-up  Area
3,3,3,57.39,Bhavani Peth,1693,Super built-up  Area
3,3,3,57.39,Hadapsar Industrial Estate,1693,Super built-up  Area
3,3,3,58,Karve Nagar,1600,Super built-up  Area
3,3,3,58,Mangalwar peth,1615,Super built-up  Area
3,3,3,59,Chandan Nagar,1110,Super built-up  Area
3,3,3,59.96,Nana Peth,1466,Super built-up  Area
3,3,3,60,Ambegaon Budruk,1452,Super built-up  Area
3,3,3,60,Bund Garden Road,800,Plot  Area
3,3,3,60,Deccan Gymkhana,1540,Super built-up  Area
3,3,3,60,Karve Road,1535,Super built-up  Area
3,3,3,60,Khadki,1225,Built-up  Area
3,3,3,60,Market yard,1740,Super built-up  Area
3,3,3,60,Nana Peth,1452,Built-up  Area
3,3,3,60,Vadgaon Budruk,1230,Super built-up  Area
3,3,3,60.9,Sadashiv Peth,1450,Super built-up  Area
3,3,3,60.9,Warje,1450,Super built-up  Area
3,3,3,60.91,Dhole Patil Road,1450,Super built-up  Area
3,3,3,60.91,Hadapsar,1450,Super built-up  Area
3,3,3,60.98,Dehu Road,1452,Super built-up  Area
3,3,3,60.98,Dhankawadi,1452,Super built-up  Area
3,3,3,60.98,Khadki,1452,Super built-up  Area
3,3,3,60.98,Nana Peth,1482,Super built-up  Area
3,3,3,61,Karve Nagar,1252,Super built-up  Area
3,3,3,61.2,Nana Peth,1530,Super built-up  Area
3,3,3,61.37,Ganeshkhind,1600,Built-up  Area
3,3,3,62,Fatima Nagar,1290,Super built-up  Area
3,3,3,62,Hadapsar Industrial Estate,1595,Super built-up  Area
3,3,3,62,Nana Peth,1408,Super built-up  Area
3,3,3,62,Rasta Peth,1675,Super built-up  Area
3,3,3,62.4,Vadgaon Budruk,1450,Super built-up  Area
3,3,3,62.6,Gokhale Nagar,1250,Built-up  Area
3,3,3,63,Mahatma Gandhi Road,1400,Built-up  Area
3,3,3,63,Model colony,1571,Super built-up  Area
3,3,3,63,Shaniwar Peth,1814,Super built-up  Area
3,3,3,63.1,Fatima Nagar,1575,Super built-up  Area
3,3,3,63.43,Chandan Nagar,1275,Super built-up  Area
3,3,3,63.5,Dhole Patil Road,1550,Super built-up  Area
3,3,3,63.58,Yerawada,1260,Built-up  Area
3,3,3,64,Laxmi Road,1600,Super built-up  Area
3,3,3,64.11,Uruli Devachi,1731,Super built-up  Area
3,3,3,64.5,Dehu Road,1570,Super built-up  Area
3,3,3,64.5,Gultekdi,1550,Super built-up  Area
3,3,3,64.5,Shukrawar Peth,1570,Super built-up  Area
3,3,3,64.5,Wanowrie,1570,Super built-up  Area
3,3,3,64.7,Shaniwar Peth,1550,Super built-up  Area
3,3,3,64.86,Wakadewadi,1530,Super built-up  Area
3,3,3,65,Aundh,1515,Super built-up  Area
3,3,3,65,Aundh Road,1800,Super built-up  Area
3,3,3,65,Kalyani Nagar,1550,Built-up  Area
3,3,3,65,Karve Nagar,1315,Super built-up  Area
3,3,3,65,Karve Nagar,1450,Super built-up  Area
3,3,3,65,Market yard,720,Plot  Area
3,3,3,65,Model colony,1221,Super built-up  Area
3,3,3,65,Mundhawa,1525,Super built-up  Area
3,3,3,65,Pashan,1800,Super built-up  Area
3,3,3,65,Pirangut,1800,Super built-up  Area
3,3,3,65,Senapati Bapat Road,1550,Super built-up  Area
3,3,3,65,Sinhagad Road,480,Plot  Area
3,3,3,65,Tilak Road,1300,Super built-up  Area
3,3,3,65,Warje,1516,Super built-up  Area
3,3,3,65.1,Viman Nagar,1550,Super built-up  Area
3,3,3,65.11,Khadki,1550,Super built-up  Area
3,3,3,65.21,Rasta Peth,1976,Super built-up  Area
3,3,3,65.93,Wanowrie,1570,Super built-up  Area
3,3,3,66,Gultekdi,1365,Super built-up  Area
3,3,3,66,Kondhwa Budruk,1611,Super built-up  Area
3,3,3,66,Kondhwa Khurd,1245,Super built-up  Area
3,3,3,66,Model colony,1560,Super built-up  Area
3,3,3,66,Yerawada,1400,Super built-up  Area
3,3,3,66.68,Uruli Devachi,1617,Super built-up  Area
3,3,3,67,Ganesh Peth,1550,Super built-up  Area
3,3,3,67,Jangali Maharaj Road,1385,Super built-up  Area
3,3,3,67.49,Warje,1500,Super built-up  Area
3,3,3,68,Budhwar Peth,1600,Super built-up  Area
3,3,3,68,Erandwane,1450,Super built-up  Area
3,3,3,68,Kalyani Nagar,1650,Super built-up  Area
3,3,3,68,Katraj,1630,Super built-up  Area
3,3,3,68,Kharadi,1610,Super built-up  Area
3,3,3,68,Shivaji Nagar,1570,Super built-up  Area
3,3,3,68,Tilak Road,1560,Built-up  Area
3,3,3,68,Uruli Devachi,1410,Built-up  Area
3,3,3,68,Vadgaon Budruk,1420,Super built-up  Area
3,3,3,68,Wanowrie,1553,Super built-up  Area
3,3,3,68,Wanowrie,1575,Super built-up  Area
3,3,3,69,Chandan Nagar,1600,Super built-up  Area
3,3,3,69,Chandan Nagar,1681,Super built-up  Area
3,3,3,69,Jangali Maharaj Road,1600,Super built-up  Area
3,3,3,69,Tilak Road,1400,Super built-up  Area
3,3,3,69.99,Tilak Road,1388,Super built-up  Area
3,3,3,70,Gultekdi,1654,Built-up  Area
3,3,3,70,Guruwar peth,1252,Super built-up  Area
3,3,3,70,Hadapsar Industrial Estate,1420,Super built-up  Area
3,3,3,70,Mangalwar peth,1586,Super built-up  Area
3,3,3,70,Narayangaon,1435,Super built-up  Area
3,3,3,70,Narayangaon,1500,Super built-up  Area
3,3,3,70,Narayangaon,1601,Super built-up  Area
3,3,3,70,Pashan,1221,Super built-up  Area
3,3,3,70,Prabhat Road,1435,Super built-up  Area
3,3,3,70,Salunke Vihar,1678,Super built-up  Area
3,3,3,70,Sasson Road,1436,Super built-up  Area
3,3,3,70,Viman Nagar,1665,Super built-up  Area
3,3,3,71,Ganesh Peth,1462,Super built-up  Area
3,3,3,71,Vadgaon Budruk,1460,Super built-up  Area
3,3,3,71.5,Mahatma Gandhi Road,1454,Super built-up  Area
3,3,3,72,Camp,1600,Super built-up  Area
3,3,3,72,Guruwar peth,1221,Super built-up  Area
3,3,3,72,Kondhwa,1751,Super built-up  Area
3,3,3,72,Koregaon Park,1450,Built-up  Area
3,3,3,72,Pune Railway Station,1621,Super built-up  Area
3,3,3,72,Wadgaon Sheri,1613,Super built-up  Area
3,3,3,72.5,Prabhat Road,1550,Super built-up  Area
3,3,3,73,Balaji Nagar,1530,Super built-up  Area
3,3,3,73,Mukund Nagar,1798,Super built-up  Area
3,3,3,73,Narayan Peth,1637,Super built-up  Area
3,3,3,73,Vishrant Wadi,1555,Super built-up  Area
3,3,3,73.5,Fergusson College Road,1330,Super built-up  Area
3,3,3,73.5,Mangalwar peth,1550,Super built-up  Area
3,3,3,74,Raviwar Peth,1560,Super built-up  Area
3,3,3,75,Camp,1419,Built-up  Area
3,3,3,75,Camp,1711,Super built-up  Area
3,3,3,75,Dhankawadi,1560,Built-up  Area
3,3,3,75,Dhayari Phata,1475,Super built-up  Area
3,3,3,75,Dhayari Phata,1552,Super built-up  Area
3,3,3,75,Ganesh Peth,1200,Super built-up  Area
3,3,3,75,Ghorpade Peth,2500,Super built-up  Area
3,3,3,75,Hingne Khurd,1700,Super built-up  Area
3,3,3,75,Manik Bagh,1530,Super built-up  Area
3,3,3,75,Model colony,1518,Super built-up  Area
3,3,3,75,Model colony,1550,Built-up  Area
3,3,3,75,Nagar Road,1675,Super built-up  Area
3,3,3,75,Narayan Peth,1750,Super built-up  Area
3,3,3,75,Padmavati,1465,Super built-up  Area
3,3,3,75,Pune Railway Station,1930,Super built-up  Area
3,3,3,75,Rasta Peth,1455,Super built-up  Area
3,3,3,75,Sasson Road,1600,Built-up  Area
3,3,3,75,Shaniwar Peth,1660,Super built-up  Area
3,3,3,75,Sinhagad Road,1789,Built-up  Area
3,3,3,75,Wagholi,1221,Super built-up  Area
3,3,3,76,Dhayari Phata,1540,Super built-up  Area
3,3,3,76,Guruwar peth,1460,Super built-up  Area
3,3,3,76,Guruwar peth,1580,Super built-up  Area
3,3,3,76,Hadapsar Industrial Estate,1581,Super built-up  Area
3,3,3,76,Model colony,1581,Super built-up  Area
3,3,3,76.1,Anandnagar,1583,Super built-up  Area
3,3,3,77,Hadapsar,1686,Super built-up  Area
3,3,3,77,Kharadi,1340,Super built-up  Area
3,3,3,77,Raviwar Peth,1820,Super built-up  Area
3,3,3,77.59,Laxmi Road,1466,Super built-up  Area
3,3,3,77.99,Model colony,1300,Super built-up  Area
3,3,3,78,Aundh Road,1475,Built-up  Area
3,3,3,78,Ganeshkhind,1415,Super built-up  Area
3,3,3,78,Mahatma Gandhi Road,1634,Super built-up  Area
3,3,3,78,Mukund Nagar,1735,Super built-up  Area
3,3,3,78,Swargate,1720,Super built-up  Area
3,3,3,78.3,Dapodi,1350,Super built-up  Area
3,3,3,78.5,Mahatma Gandhi Road,1610,Super built-up  Area
3,3,3,79,Camp,1600,Built-up  Area
3,3,3,79,Chandan Nagar,1600,Super built-up  Area
3,3,3,79.15,Wadgaon Sheri,1498,Super built-up  Area
3,3,3,79.8,Mangalwar peth,1596,Super built-up  Area
3,3,3,80,Aundh Road,1740,Built-up  Area
3,3,3,80,Baner,1660,Super built-up  Area
3,3,3,80,Baner road,1520,Super built-up  Area
3,3,3,80,Ganesh Peth,1683,Super built-up  Area
3,3,3,80,Ganesh Peth,2132,Super built-up  Area
3,3,3,80,Khadki,1540,Built-up  Area
3,3,3,80,Law College Road,1800,Super built-up  Area
3,3,3,80,Market yard,1518,Super built-up  Area
3,3,3,80,Market yard,1541,Super built-up  Area
3,3,3,80,Market yard,1800,Super built-up  Area
3,3,3,80,Nana Peth,1765,Built-up  Area
3,3,3,80,Rasta Peth,1915,Super built-up  Area
3,3,3,80,Sinhagad Road,1570,Super built-up  Area
3,3,3,80,Wakadewadi,1304,Super built-up  Area
